quote,is_criminal
yeah i love all yall i forgive all yall see you when you get there do what your are going to do,1.0
farewell i am going to die goodbye lina goodbye maurice goodbye lolo good,0.0
nearly frank opinions every day i couldnt deny they hurt me die you are disgusting you should disappear i believed these things about myself more than they did thank you mother for the gift of life my whole life i wanted to be loved thank you to everyone who supported me i love you all im sorry for being weak,0.0
why why,0.0
i must get back to my work,0.0
i owe no apologies for a crime i did not commit those who lied and fabricated evidence against me will have to answer for what they have done i know in my heart what i did and i call upon the spirit of my ancestors and all of my people and i swear to them and now i am coming home,1.0
farewell my wife and child and all my friends,1.0
hobbema my dear hobbema how i have loved you,0.0
i will lie down on the couch i can sleep and after that i shall be entirely recovered,0.0
doctor if i could be the man i was when i was years of age i would be willing to be stripped stark naked on the top of the alleghany mountains to run for my life with the hounds of hell at my heels,0.0
i desire to go to hell and not to heaven in the former place i shall enjoy the company of popes kings and princes while in the latter are only beggars monks hermits and apostles,0.0
god will help me i am so tired,0.0
fie on life speak no more of it to me,0.0
i want to give all the praise to god and glory and thank him for all that he done for me with this let all debts be paid that i owed real or imagined the slate is wiped clean all marked erased other than that there is no justice thats not justice praise the lord glory to jesus christ praise the lord god,1.0
the position has become impossible anxious important work to do and three commissions of enquiry to attend to we may not have done as well as possible in the past but we will necessarily be hampered to do well in the imminent future i feel that my brain is suffering and i am in great fear of what effect all this worry will have upon me i have lost control of my thoughts the coolgardie scheme is all right and i could finish it if i got a chance and protection from misrepresentation but theres no hope for that now and its better that it should be given to some entirely new man to do who will be untrammelled by prior responsibility put the wing walls to helena weir at once,0.0
i am going to put myself to sleep now for a bit longer than usual call it eternity,0.0
a lot of people view what is happening here as evil but i want you to know that i found love and compassion here the people who work here i thank them for the kindness they have shown me and i deeply appreciate all that has been done for me by the people who work here thats all warden im ready,1.0
this is for you,0.0
everythings already been said,1.0
i wished to do more harm than i could,0.0
so long,1.0
o godif there be a godi desire thee to have mercy on me,0.0
but we coped with the sadness and we wait for death from one moment to the next,1.0
yes i do uh at this time i would like to thank my parents who have been my pillar of strength throughout this to my brothers and sisters and all my family members who have supported me and who have loved me despite my faults and imperfections i would like to thank pastor williams for counseling me and guiding me as i look to my right and i see the family of forest hall i hope this brings you closure or some type of peace i hope it helps his family son and loved ones this has been a long journey one of enlightenment its not the end its only the beginning,1.0
thank you i love you all sandra nice meeting you i love yall its all good im not the one that killed christina so whatever makes yall happy i love yall ill see you on the other side yall be good ok warden im ready,1.0
this is wrong whats happening this is not a capital case it never was a capital case i had never intended to do anything a lot of injustice is happening in all this im sorry things didnt work out may god forgive us all,0.0
my god have mercy on me,1.0
you make me drunk pray leave me quiet i feel it affects my head,0.0
lord receive my spirit,0.0
so live your life that the fear of death can never enter your heart trouble no one about their religion respect others in their view and demand that they respect yours love your life perfect your life beautify all things in your life seek to make your life long and its purpose in the service of your people prepare a noble death song for the day when you go over the great divide,0.0
valerie,0.0
i am not afraid lord lord lord receive my spirit,1.0
counting or not counting gang violence,0.0
youre a lifesaver andy,0.0
im losing it,0.0
i strike my flag,0.0
on the morning of august ida my wife took a bucket and started to the well my mother ran to me and said now hiram is your time i took another bucket and followed her we came to the well and ida stooped down to dip her bucket of water i threw my weight against her and pushed her into the well she caught with her hands and feet on the sides of the well as she clung there looking up into my face with such a pleading pitiful face i thought that surely i had no heart at all for such pleading would have melted a heart of stone i stooped down picked up a large stone and struck her on the head with all my strength she quivered for a moment and then dropped lifeless into the water i did not wait to see if she sank but went immediately to the house in a minute or two mother came running into the house and told me that ida was trying to get out and that she could do nothing i went back to the well and found her floating on the top of the water apparently lifeless i took a plank and struck her on the head and face several times then pushed her under the water with the plank and held it on her a few seconds then she sank,1.0
its good to be king wait maybe i think maybe im just like a little bizarre little person who walks back and forth whatever you know but,0.0
i want to express my feelings regarding the mishap of the deceased mrs iris siff that was a very unfortunate incident and only god knows why it was an unintentional situation that took place i want to express my remorse to the family and the discomfort and pain i caused in their lives only god will determine if i am truly guilty or innocent of being the type of person i have been drawn up to be by the press and media i have given my wife the power and energy to be a disciple of islam i rescued her from a wretched life in ireland i thank allah for sending her to me certainly murder cannot be an instrument of allah my wife is very devoted,1.0
mother im going to get my things and get out of this house father hates me and im never coming back,0.0
i feel sleepy and a moment of rest would do me good,0.0
dear hef when you read this i shall be dead i cannot go on living with myself and hurting those dear to me what i do has nothing to do with you,0.0
go and give the ass a drink of wine to wash down the figs,0.0
pardon me sir i did not do it on purpose,1.0
oh jesus i give myself to thee thy will be done i hope that this will be a warning to others,1.0
go one of you to colonel burton tell him to march webbs regiment down to charles river to cut off their retreat from the bridge now god be praised i will die in peace,0.0
will you govern it any better,0.0
jesus,0.0
well done you are doing that very well my boy,0.0
horrible horrible,0.0
this inmate declined to make a last statement,1.0
o better,0.0
when will the republic find a citizen like me,0.0
this inmate declined to make a last statement,1.0
oh mother how beautiful it is,0.0
absolutely and i pray god to condemn me if i have had any other aim than the welfare of god and the state,0.0
yes i do first of all i want you to understand i speak the truth when i say i didnt kill your kids honestly i have not killed anyone i wish you could get the rage from your hearts and you could see the truth and get rid of the hatred i love you all names of children corey stevegarbled this is very important i love yall and i miss yall ok now im finished,1.0
no mortal man can live after the glories which god has manifested to my soul,0.0
i die not only a protestant but with a hearthatred of popery prelacy and all superstition lord jesus receive me into thy glory,1.0
if ive got to leave this good old earth i want to make a statement before i go im feeling all right but its over others im worrying,1.0
i would like to say that i have no animosity toward anyone i made a mistake years agoi lost control of my mind but i didnt mean to hurt anyone i have no hate toward humanity i hope he will forgive me for what i done i didnt mean to,1.0
collins family i know your not going to get the closure you are looking for tonight i wish you the best i prayed for yall every day and every night i have only the warmest wishes i am sorry for what you are having to go through mom pa kristy khristopher tony i love all yall thank you mr whiteside the lord is my shepherd i shall not want he maketh me to lie down in green pastures he leadeth me beside the still waters he restoreth my soul he guides me down the right paths yea though i walk through the valley of the shadow of death i will fear no evil for thou art with me thou preparest a table before me in the presence of mine enemies thou anointest my head with oil my cup over runneth,1.0
i have had no real gratification or enjoyment of any sort more than my neighbor on the next block who is worth only half a million,0.0
nothing succeeds with me even here i meet with disappointment,1.0
come lord jesu come quickly finish in me the work that thou has begun into thy hands o lord i commend my spirit for thou has redeemed me o god of truth save me thy servant who hopes and confides in thee alone let thy mercy o lord be shewn unto me in thee have i trusted o lord let me not be confounded for ever,0.0
i would like to tell my family i love them very dearly and i know they love me i love all of the people who supported me all of these years i would like to tell the merka family i love them too i plead with all the teenagers to stop the violence and to accept jesus christ and find victory today i have victory in christ and i thank jesus for taking my spirit into his precious hands thank you jesus,1.0
ah the times were good it was i who was so unhappy,0.0
i want to take this moment to be shared with everyone to give god all the glory of our love peace wisdom kindness and respect god knows the truth he is the truth the way and the life i dont want this to be a sad moment for all my friends and loved ones god gave his blood and died in days for the glory and grace for all of us that will serve him an eternity i want to thank all the field ministers for doing a good job of changing people and teaching the word of god its a different place now thank you minister and my brothers i love them i also want to thank the field ministers that helped me get through this i want everyone to have peace in their heart that only jesus can give us i love you jennifer ashley and fabio thank you for everything thank you brother im ready to go home im ready warden send me home i just want everyone to have peace in their heart make eternity with jesus give him the glory in everything you do im ready,1.0
it is well that we have not been every way unfortunate,0.0
this inmate declined to make a last statement,1.0
i led them to the end they wavered i tried to keep them together,0.0
oh shit,0.0
well i dont have anything to say i am just sorry about what i did to mr peters thats all,1.0
yes i do i would like to say to my two brotherinlaws and the rest of my family that i would like to thank you for supporting me through all of this i went home to be with my father and i went home as a trooper i would like to say to damiens family i did not murder your son i did not do it i just want you to know that i did not murder damien and would ask for all of your forgiveness and i will see all of you soon i love you guys i love you guys thats it,1.0
use it for the good of my people,0.0
yes sir to josephs mom and son i was unable to respond to you in the courtroom i can only ask that you have the peace that i do to my brother you are a good brother youre the best and i love you cant beat ya the beautiful lady standing next to you kathy you are next to my heart amber i love you warden pull the trigger i love you brother never forget it ronnie linda amber kathy chaplain hart youre the best love you thomas,1.0
enough enough,0.0
here shall my saviour be known in all the simplicity of his doctrines ah would that i might witness it but i have seen those things in a vision but i faint i am weary my earthly journey is finished receive my blessing go and be kind one to another,0.0
as the ocean always returns to itself love always returns to itself so does consciousness always returns to itself and i do so with love on my lips may god bless all mankind,1.0
i have hostages,0.0
yes i do i would like to address you first i did not kill your loved one but i hope that one day you find out who did i wish i could tell you the reason why or give some kind of solace you lost someone you love very much the same as my family and friends are going to lose in a few minutes i am sure he died unjustly just like i am i did not murder him i did not have anything to do with his death and to you my family and friends i love you dearly even though i die that love for you will never die into your hands lord i commit my spirit thank you thank you all,1.0
tell them i died happy loving them all,0.0
i pray you to bear me witness that i meet my fate like a brave man it will be but a momentary pang,1.0
too late is this your fidelity,0.0
i pray you gentlemen in the name of modesty suffer me to cover my bosom,1.0
here thou art then,0.0
children and friends pay attention to my last words after i am gone be kind to the missionaries be kind also to the other europeans welcome them to the shore trade with them protect them and live with them as one people but if ever there should land on this shore a people who wear red garments who do no work who neither buy nor sell and who always have arms in their hands then be aware that these are a people called soldiers a dangerous people whose only occupation is war when you see them make war against them then oh my children be brave then o friends be strong be brave that you may not be enslaved and that your country may not become the possession of strangers,0.0
the murder of the queen had been represented to me as a deed lawful and meritorious i die a firm catholic,1.0
you motherfuckers havent paid any attention to anything ive said in the last years why would anyone pay any attention to anything ive had to say now,1.0
great god sue the mexicans are inside our walls all is lost if they spare you love our child,0.0
i would like to say i apologize to carol skjerva the girl that i murdered her family and her friends this is the punishment that i deserve im taking responsibility for my actions i want everybody to know im not a volunteer but this is my responsibility i have to take,1.0
yes i do i thank the lord for giving me my friends for getting me the ones i love lord reach down and help innocent men on death row lee taylor needs help bobby hines steve woods not all of us are innocent but those are cleve foster needs help melyssa i love you girl i know i wasnt going to say anything but ive got to jack irene danny doreen i love you guys i said i was going to tell a joke death has set me free thats the biggest joke i deserve this and the other joke is i am not patrick bryan knight and yall cant stop this execution now go ahead im finished come on tell me lord i love you melyssa take care of that little monster for me,1.0
help me help me,0.0
i am readylet there be no mistake and no delay,1.0
have pity on the poor indians if you can get any influence with the great endeavor to do them all the good you can,0.0
tell my family i love yall watch out for momma dont want to talk too much i will cry ill just cry everywhere im sorry teach for not being a better son and not doing better things it wasnt your fault you raised me the way you should at least i wont be there no more i miss you too i see you there you doing alright i sent you a letter neckbone theres a sheet i got your name on it keep on writing now write to the hun charles keep the right now you people over there you know what these people are doing by them executing me aint doing nothing right i dont weigh pounds and take care love yall did roger come up here yet tell pat and them i love them im gonna go ahead and let them do what their gonna do help your sister see ya later pat love ya becca do what you do warden,1.0
the pains the groans the dying strife how long o lord how long,0.0
yes well here we are again folks in the catacombs of justice you know there is a lot i wanted to say a lot i thought id say but there is not a whole lot to say there are people that will be mad thinking i try to seek freedom from this but as long as i see freedom belongs to me and ill keep on keeping on the shackles and chains that just might hold my body cant hold my mind but will kill me otherwise i love you momma and misty and annette brenda and anthony and all my friends and everybody that supported me i leave my love here i am never going to stop loving you my love is going to stay here,1.0
oooh the godfather just saying his name makes my blue blood boil ohhh the godfather my arch nemesis he represents everything thats wrong with the wwf but fear not because i the blue blazer will always triumph over evil doers and you know why because i always take my vitamins say my prayers and drink my milk whooo,0.0
i love you take care of the boys,0.0
long live our sacred germany,1.0
my work is done i have nothing to do but to go to my father,0.0
patty joy,0.0
i do i would like to tell everybody that im sorry about the situation that happened my badeverybody is here because of what happened id like to thank everybody thats been here through the years the little kids overseasthey really changed me sister doris mom brothers sister dad i love yall my brother wheres my stunt double when you need one my lord is my life and savior nothing shall i fear,1.0
hear o israel the lord is our god the lord is one,0.0
he spoke in irish translating to goodbye,1.0
i most solemnly declare with my dying breath that i am innocent and unknowing to the death ofthomas read the guinea negro that i die for and now having settled my worldly affairs i shall close and prepare to depart in peace ive kissed this paperand bid it convey the kiss to you my love and now my dear sally i bid youoh heavens i bid you my dear wife not the farewell of a day month nor yearbut an eternal farewelli earnestly beg your prayers for me and may god protect preserve prosper and bless you is the dying prayer of your dotingly fond husband,1.0
thy kingdom come thy will be done,0.0
i love you all you have been there for me through this whole thing take comfort in each other i love you all i will take you to heaven with me i will always be with you i love you chantal i love you zena tell robin i love her she is my one and only she is a beautiful child i will pray with this man down here and we will go our father who art in heaven hallowed by thy name thy kingdom come thy will be done on earth as it is in heaven give us this day our daily bread and forgive us our tresspasses as we forgive those who trespass against us and lead us not into temptation but deliver us from evil for thine is the kingdom and the power and the glory forever and ever amen i love you chantal i love you baby i am yours and we are one lets go warden,1.0
in death at last let me rest with abelard,0.0
dad i love you both youve been the best all of you all of you have truly been the best and ah i believe im going home im sorry and i really mean that its not just words my life is all i can give i stole two lives and i know it was precious to yall thats the story of my whole thats what alcohol will do for you oh jesus lord god take me home precious lord take me home lord take me home yes sir take me home oh lord,1.0
dying is a very dull dreary affair and my advice to you is to have nothing whatever to do with it,0.0
glory hallelujah i am going to the lordy i come ready go,1.0
hey lets go for a drive,0.0
if you wish for another cheerful evening with your old friend there is no time to be lost,0.0
yes indeed we must fly but not with our feet but with our hands,0.0
hullo griff how are you getting on,0.0
yes nothing i can say can change the past i am asking for forgiveness saying sorry is not going to change anything i hope one day you can find peace i am sorry for all of the pain that i have caused you for all those years there is nothing else i can say that can help you mija i love you sis cynthia and sandy keep on going and it will be ok i am sorry to put you through this as well i cant change the past i hope you find peace and know that i love you i am sorry i am sorry and i cant change it,1.0
your sic awesome,0.0
harmony,0.0
yes ms carolyn barker and tina i would like to apologize to you all to amys sister and everybody else here i love you all i hope you can find it in yourselves to forgive me and i hope all this here will kinda settle your pain and i hope the lord will give you comfort and peace and i just want you to know i am very sorry for what i have done and if i see amy on the other side i will tell her how much you love and miss her and we will have a lot to talk about mom dad and charlotte i am sorry for putting you through all this pain and stuff i did talk to brandon and i think i got a little stuff stopped i love you all and i will see you on the other side ok,1.0
no let her go tighten her up old son tighten her up,1.0
ive had a hell of a lot of fun and ive enjoyed every minute of it,0.0
mi madre mi madre where is my mother im all alone in this country dont leave me jack,0.0
ease and pleasure quake to hear of death but my life full of cares and miseries desireth to be dissolved,0.0
a life for a life let it be done and justice will be served,1.0
i am imploring you burn all the indecent poems and drawings,0.0
ive lived a rough life but i wonder if god has a place for people like me,1.0
help,0.0
i think it is time for morphine,0.0
i would like to say first and foremost to the lord god almighty that i am sorry and forgive me of every single solitary sin i have committed these years i have lived upon this earth to the varghese family i would ask that you forgive me because i know you have suffered a great loss and i am truly truly sorry i know what you have suffered but please grant me your forgiveness i am truly sorry and there is not a day that i have not prayed for you and to my mom i love you i am going to see the lord the lord is my shepherd let everyone know that i love them this is not goodbye i will see you later,1.0
this inmate declined to make a last statement,1.0
god dont let me die take care of my wife and two kids,0.0
beautiful world ive forgiven everybody i havent a thing to say turner loose goodbye docyoure a wonderful old boy i havent got a thing against anybody in the world i forgive everybody i can do that because of this wonderful jewish rabbi thats all goodbye,1.0
molly i shall die,0.0
above all i charge the leadership of the nation and their followers with the strict observance of the racial laws and with merciless resistance against the universal poisoners of all peoples international jewry vor allem verpflichte ich die fhrung der nation und die gefolgschaft zur peinlichen einhaltung der rassegesetze und zum unbarmherzigen widerstand gegen den weltvergifter aller vlker das internationale judentum,0.0
excuse me while i go throw myself in front of a train,0.0
now farewell and remember all my words,0.0
even if you escape the torment of history you will not be able to escape the wrath of allah,0.0
i am tired of ruling over slaves,0.0
yes sir i would like to address the robinson family there is nothing i can say here or anything i could probably do now you are all probably mad at me and i would probably be in the same situation you all in if anybody i thought killed anybody in my family ahh if i knew who killed rosalyn i would let you know but i am going to say this i am going to heaven with god as my witness ros was a personal friend of mine she was a beautiful person very educated her im very tight with the robinson family she was proud that she had a father that was a doctor my family is not here present and that is by my wish and my wish only now the tables is turned you are all here the robinson family is her to see me executed that is something that i would not want for my family in no form or fashion would i have ever want to see rosalyn dead i left the scene of where the incident happened i guarantee you if i would have been there you would not be standing where you are if i would have been there you all have some very serious look on your face and something very serious fixin to happen now i will say this on my own behalf but then again i know it is not going to make any difference but what you fixing to witness is not a nice thing its not nice its not nice the media i would just like to address to the media with everybodys permission i would like to say before i go that it has been said that i have shown no remorse but if you look at my record and my background ask anybody that know me that in order for me to show any kind of remorse for killing that ever been done this one time i cant show no remorse for something that i did not do and if i did i would be faking i would totally be faking and believe me there is nothing fake about me nothing fake ive done wrong sure ive paid the time this is one time that i know i cannot show no remorse for something that i did not do i am at peace please believe me wherefore i figure that what i am dying for now is what i have done in my past this is what i am dying for not for killing rosalyn i dont know what yall call her but i call her ros i call her ros thats it,1.0
this is the last of earth i am content,0.0
trust in god and you need not fear,0.0
why cant i give up at last,0.0
if this is what viral pneumonia does to one i really dont think i shall bother to have it again,0.0
dear little fellowhe is a beautiful boy,0.0
thank you for being my lord jesus and savior and i am ready to come home amen,1.0
jesus i pardon you,0.0
forgiveness the most bitter of my friends are forgiven i am ready to go and the day of reckoning will come that cannot be avoided if only i could make them understand but i cant may the almighty god protect all that i leave behind and see that even to my enemies no harm shall befall,1.0
stay quiet marine you will be okay someone will be here to help you soon god is with us all this day,0.0
this inmate declined to make a last statement,1.0
now im oiled keep me from the rats,0.0
is it not meningitis,0.0
folks hear me as ise to be hanged ise free from any guilt about nash carter i had a child by another man but was smart enough to keep my husband from knowing it,1.0
i want you all to know everyone with all my heart soul mind and strength thank you for being here today to honor falicia prechtl whom i didnt even know to celebrate my death my death began on august and continued when i began to see the beautiful and innocent life that i had taken i am so terribly sorry i wish i could die more than once to tell you how sorry i am i have said in interviews if you want to hurt me and choke me thats how terrible i felt before this crime i am sorry it is her innocence and her life which began the remorse every since december i have embraced life thank you for being a part of my life i love you may god be with us all may god have mercy on us all i am ready please do not hate anybody becauseend of statement,1.0
im about to suffer death which punishment i am willing to bear for a warning to others which may be led astray by bad company fellow soldiers you should take warning by me and keep out of bad company and shun everything that is bad keep good company and you will be respected by your worst enemies oh may god bless the officers of the fortyseventh new york regiment for the kindness they have shown me a wicked sinner they have done everything that was in their power and they brought me tracts to read and religious papers that led me the right road to my savior oh may god help and sustain them through the perils of battles that they may come out victorious in them all and god speed the time when peace shall once more be and the friends that is here at war will be going home to their families,1.0
it is likely you may never need to do it again,0.0
dont you imagine that men of liberal education are more intriguing and do more frequently deceive the world then illiterate farmers and will you not allow that there are as many bad clergymen in proportion to their number as any other left as this is my opinion why should i request their advice or prayers in preference to other,1.0
yes love you mom love you pop love you sara and amanda um cathy you know i never meant to hurt you i gave you everything and thats what made me so angry but i didnt mean to hurt you i am sorry thats it,1.0
yes i do um abel love yall evelyn love yall armando and delia i love yall do what i told you and you will see me one day do that and promise me first veronicas sister i know what youve been told and thats all a lie john gomez killed your kids and sister i know yall love john gomez but he was a violent man i wish i would have shot him in the leg then he would be here those investigators were just trying to convict somebody my gun had a hair trigger veronica told me to come and get my herb book and she went to the back of the closet her kids had asthma and i lent her the book she said she would give it to me next time she didnt want to break up we still talked she told me to come over john gomez said veronica does not have the money for your book so dont come over me being a hot shot i went over there and i had my gun i had children and nephews where i lived so i had to keep my gun in my truck for self defense veronica invited me in her house the kids were still awake fixing to go to bed i put the gun under my shirt and said hi to josh and cassandra john gomez was there he told veronica that he doesnt love you i didnt care,1.0
i hope that all of you will follow me,1.0
at this very moment i wish i were dead i just cant cope anymore,0.0
yes i do to the harris family i have been trying to tell you for years that i am sorry i know that i hurt your family bad i am sorry wynona should not of even have happened i am sorry i truly am sorry for the hurt and pain i caused you i hope you can forgive me one day i hope you can move on and if not i understand tim jackson bobby dan spade and mr segal thank you for your lies your lies set me free i couldnt do a life sentence to my mom im sorry i love you im not the big son that you wanted me to be but i love you to my friends synnova kay i thank you for everything im ready i told you years ago that i was ready synnova tell everyone i got full on chicken and pork chops rodney take care of my mom to the fellas on the row stay strong renee i love you baby fleetwood is up out of here im ready warden,1.0
nothing only love one another,0.0
i have struggled with many difficulties some i have been able to overcome and by some i have been overcome i have made many mistakes but i love my country and have labored for the youth of my country and i trust no precept of mine has taught any dear youth to sin,0.0
water,0.0
excuse me,0.0
for the pain i have caused you i am ashamed to even look at your faces you are great people to my brothers on death row mexico mexicospanish,1.0
god be thanked,0.0
let my epitaph be here lies joseph who was unsuccessful in all his undertakings,0.0
im going but the state will always remain,0.0
id rather be skiing than doing this when asked if he skied no but id rather be doing that than doing this,0.0
this inmate declined to make a last statement,1.0
let me die to the sound of sweet music,0.0
i have been unfaithful to god to my order to my king i die full of faith and repentance,1.0
my work is done the pins of the tabernacle are taken out,0.0
my hope is in christ,0.0
damn this is funny,0.0
to the victims family i want you to know that i hope you let go of all of the hate because of all my actions i came in as a lion and i come as peaceful as a lamb im at peace i hope society sees who else they are hurting with this to my loved ones i hope both victims find in their hearts to forgive me and i have forgave everyone and i love everyone pray for my soul and i forgive myself i love yall and ill be waiting for yall my brother take care of my family take care of my girl my mom my sons and all of my loved ones brother wayne and brother joe thank yall jorge dont give up on luis ill be listening thank you for everything father i commend my soul please take care and watch everybody i leave behind i am ready warden father please accept my soul i am sorry i love yall i am always going to be with you i love yall i love yall i love you father i love you father i love you savior,1.0
i want to give out a message to the people of albany they doublecrossed me but im a better man than they are i thank you warden,1.0
this inmate declined to make a last statement,1.0
now god be with you my dear children i have breakfasted with you and shall sup with my lord jesus christ this night,0.0
to my loved ones and dear friends i love yall and appreciate yall for being there i am going to a better place to all the guys back on the row keep your heads up keep up the fight i am ready lets go,1.0
o my poor soul what is to become of thee whither wilt thou go,0.0
dont cry its my situation i got it hold tight its going to shine on the golden child hold tight i love you im through with my statement,1.0
i shall not long hesitate between conscience and the pope for i shall soon appear in the presence of god to be acquitted i hope to be condemned i fear,0.0
take care of each other,0.0
i want everyone to know i did not walk to this because this is straightup murder i am not going to play a part in my own murder no one should have to do thati do not know all of your names and i dont know how you feel about me and whether you believe it or not i did not kill them you have to move past it it is time to move on,1.0
going outside to fight it out,0.0
im here on a framedup case and governor dewey knows it i want to thank judge lehman he knows me because i am a jew give my love to my family and everything,1.0
i am looking to the savior my only hope is in jesus,0.0
santajaib singh ji,1.0
you may go home the show is over,0.0
i am very thankful for all the hard work the mexican consulate put in a fight over my death sentence if there was a reason or not i am thankful for the humane treatment that i was given here at the prisons that i was at i am getting my gold watch that it took the governor years to forge thank you god lord send me a chariot im ready,1.0
i dont think so i dont think so,0.0
how easy how easy how easy to glide from work here to the work,0.0
thank you for transmitting all of that separation occurred garbled,0.0
i want oh you know what i mean the stuff of life,0.0
well folks youll soon see a baked apple,1.0
i would like to thank all my loved ones that are standing over there for all the kindness and support you have shown me over the years be strong do not hate but learn from this experience just because it happens do not think that god doesnt care he will be with you i will be there with all of you i love you all and appreciate all of you you wont be forgotten and there are a lot of people out there that love you it has been a blessing to know all of you this is not easy for any of us dont be upset about my situation because i am not i am still faithful and i am still strong just give my love to everyone out there dont forget me and burn a candle for me when you can i love you all,1.0
to all my loved ones i hope they find peace to all of you here today i forgive you and i hope i can be forgiven in my next life,1.0
i would like to say i just hope ms fielder is happy now i would like to thank my lawyer nancy for her help on my case and for being with me now,1.0
why am i hemorrhaging,0.0
may gods will be done,0.0
i have kept the faith once given to the saints for the which cause i have also suffered these things but i am not ashamed for i know whom i have believed and i am persuaded that he is able to keep that which i have committed to him against that day,0.0
i see such things as you can not dream of,0.0
ill start by saying i love all of you i will be waiting for your arrival dont disappoint me by not showing up i will be there with the give of christ well all be there i promise ill go up smiling i am sorry if i could think of a word in the vocabulary stronger you need to hear something stronger you deserve it im sorry i cant take back what i have done i have asked christ for forgiveness and i ask that you forgive me and i understand your feelings god bless all of you i will be waiting for your arrival do not disappoint me by not showing up god bless everybody,1.0
i know this beach like the back of my hand,0.0
gentlemen i am here to die but i am an innocent man compared to that woman she deserves death ten times more than i do,1.0
if you have baked me so you also should eat me,0.0
faith and patience hold out,0.0
order ap hill to prepare for action pass the infantry to the front rapidly tell major hawks let us cross over the river and rest under the shade of the trees,0.0
it broke me man but we need to do that for them people deserve abundant life special moments theyve been through hell battling disease if we were able to ease their suffering and bring joy for a moment and hopefully moments as he goes through the bags then we made a difference in his life,0.0
yes i would just like to say to my family that i am sorry for all the grief i have caused i love you all tell mama and the kids i love you i love all of you and i would like to clear some things up if i could tommy perkins the man that got a capital life sentence for murdering kinslow he did not do it i did it he would not even have had anything to do with it if he had known i was going to shoot the man he would not have gone with me if he had known i was paid to shoot the man and martin the younger boy did not know what it was about he thought it was just a robbery i am sorry for that it was nothing personal i was trying to make a living a boy on eastham doing a life sentence for killing jamie kent i did not do it but i was with his daddy when it was done i was there with him and down through the years there were several more that i had done or had a part of and i am sorry and i am not sure how many there must be a dozen or i believe all total one i would like to clear up is cullen davis where he was charged with shooting his wife and all of these it was never nothing personal it was just something i did to make a living i am sorry for all the grief i have caused i love you all that is all i have to say,1.0
am i dying or is this my birthday,0.0
i wish to speak a few words to my german countrymen you all see what the temptings ofthe devil have brought me to and i wish you to be warned by my fate keep away from bad company and let liquor alone do not covet the money of others and do not let your wish for money lead you into crime i implore you to get religion to go to church and to pray to god for there is more rejoicing in heaven over one sinner who repents than ninetynine that need no repentance be warned by me and do not commit sin amen,1.0
yes sir i would like to say to all of you the thornton family and jerry deans family that i am so sorry i hope god will give you peace with this baby i love you ron give peggy a hug for me everybody has been so good to me i love all of you very much i am going to be face to face with jesus now warden baggett thank all of you so much you have been so good to me i love all of you very much i will see you all when you get there i will wait for you,1.0
i should have been a concert pianist,0.0
i have had a happy life and thank the lord goodbye and may god bless all,0.0
this inmate declined to make a last statement,1.0
quick,1.0
i want the world to be filled with white fluffy duckies,0.0
i am just going outside and may be some time,0.0
first of all i want to say god bless everyone here today for many years i have done things my way which caused a lot of pain to me my family and many others today i have come to realize that for peace and happiness one has to do things gods way i want to thank my family for their support i love you i am taking you with me you all stay strong i love you i also want to say thanks to the chaplains who i have met through the years and who have brought me a long way and i cherish you as my family and at this timeoh ken my little son i am coming to see you oh lord into your hands i commit my spirit thy will be done,1.0
when i think how i have sinned against the great god my heart breaks and tears run from my eyes i forgive every body and hope that god will have mercy on me now in the th year of my age i commit my spirit in to the hands of a merciful god and hope he will receive me for his great mercys sake i die in peace with all mankind and beg that all people will take warning by my awful end,1.0
soul of christ sanctify me body of christ save me blood of christ inebriate me water out of the side of christ strengthen me jesus mary joseph,0.0
long live the korean empire,0.0
long live the socialist republic of romania independent and free,1.0
i do not fear death,1.0
yes maam first i would like to apologize for all the wrong i have done and for pain ive caused to the edwards family i regret i apologize and i pray that you can find peace comfort and closer in your heart for the wrong i have done and the pain i have caused you and anybody else ive caused pain to i just want to apologize i take responsibility for it i regret i hope you find closer also i would like to thank my family and friends and loved ones thank you for all the love and comfort yall have shown i pray for the administration all the guards and just pray for my brothers and sisters behind these walls that yall continue to help each other and lift each other up in love i pray for all the field ministers and life coaches i just thank you for so many things father i just pray that yall have peace on this earth yall just keep coming together and again im sorry for all the pain i caused to anyone i just ask you to please find comfort and closer in your heart i would like to sing a song sings i trust in god i apologize and im sorry for all the pain i have caused again to my family and friends and loved ones keep yalls heads up stray strong to all my brothers and sisters incarcerated yall just keep pushing forward keep loving one another to the administration again and to the guards thank you for treating us like human beings thank you and i pray thats it warden,1.0
